epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
117,15593.2,0.26529,0.52279,0.2185,0.88509,0.98682,0.95012,0.96463,0.94524,0.99041,0.94888,0.96557,0.90872,0.20105,0.58402,0.18436,0.8373,0.006172,0.006172,0.006172
118,15734.5,0.25848,0.52413,0.21378,0.88059,0.98576,0.94939,0.96449,0.94455,0.98958,0.94704,0.96407,0.9085,0.20053,0.5838,0.1849,0.83717,0.006139,0.006139,0.006139
119,15869.2,0.26471,0.53384,0.2168,0.8842,0.98681,0.95012,0.96414,0.94467,0.9918,0.94888,0.96489,0.90799,0.20055,0.5838,0.18482,0.8375,0.006106,0.006106,0.006106
120,15998.8,0.26055,0.5297,0.21473,0.8825,0.99605,0.94355,0.96451,0.94376,0.99347,0.94834,0.96543,0.90806,0.20172,0.58269,0.18443,0.83912,0.006073,0.006073,0.006073
121,16131.2,0.26134,0.52592,0.21825,0.88224,0.99474,0.94315,0.96465,0.94366,0.99606,0.94462,0.96533,0.90942,0.20068,0.58161,0.18388,0.83933,0.00604,0.00604,0.00604
122,16257.7,0.2622,0.52233,0.21983,0.88167,0.99474,0.94355,0.96489,0.94373,0.99606,0.94479,0.966,0.91101,0.20142,0.58163,0.18579,0.84008,0.006007,0.006007,0.006007
123,16388.2,0.26082,0.52392,0.21525,0.88019,0.99373,0.94264,0.96527,0.94414,0.99346,0.94655,0.96615,0.91155,0.20161,0.58222,0.18553,0.84043,0.005974,0.005974,0.005974
124,16514.5,0.26275,0.53182,0.21781,0.88089,0.99473,0.94209,0.96527,0.94417,0.99475,0.94413,0.96619,0.91096,0.20105,0.58376,0.185,0.83987,0.005941,0.005941,0.005941
125,16641.1,0.2609,0.5211,0.21279,0.88159,0.99474,0.94237,0.96541,0.94456,0.99475,0.9446,0.96618,0.91102,0.20007,0.58494,0.18336,0.83968,0.005908,0.005908,0.005908
126,16766.6,0.2589,0.52165,0.21054,0.88132,0.99462,0.94264,0.96574,0.94481,0.99537,0.94389,0.96665,0.91104,0.19937,0.58526,0.18331,0.83897,0.005875,0.005875,0.005875
127,16899,0.26225,0.53482,0.21349,0.88127,0.99544,0.94264,0.96579,0.94452,0.99474,0.94401,0.96688,0.91114,0.19924,0.58623,0.18368,0.83922,0.005842,0.005842,0.005842
