epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
116,3206.45,0.28342,0.5131,0.22898,0.91335,0.98277,0.94514,0.96096,0.9282,0.98147,0.94389,0.9595,0.88813,0.2797,0.69939,0.22645,0.91634,0.0043075,0.0043075,0.0043075
117,3231.61,0.28306,0.51844,0.2261,0.91167,0.98411,0.94514,0.96166,0.92872,0.98281,0.94389,0.95964,0.88806,0.2803,0.7002,0.22674,0.91756,0.004258,0.004258,0.004258
118,3257.11,0.2827,0.50878,0.2283,0.91363,0.98275,0.94514,0.9615,0.92799,0.98145,0.94389,0.95845,0.88652,0.27932,0.6999,0.228,0.91651,0.0042085,0.0042085,0.0042085
119,3285.43,0.2804,0.5109,0.22607,0.90799,0.98063,0.94666,0.96135,0.92838,0.97933,0.94542,0.95859,0.88518,0.27957,0.69978,0.22979,0.91653,0.004159,0.004159,0.004159
120,3313.23,0.27911,0.51573,0.22329,0.90958,0.98463,0.94389,0.96148,0.9286,0.98333,0.94264,0.9587,0.88694,0.28031,0.70008,0.23314,0.91721,0.0041095,0.0041095,0.0041095
121,3340.63,0.27642,0.5102,0.22348,0.90845,0.98444,0.94668,0.96212,0.92873,0.98314,0.94544,0.96037,0.88801,0.27948,0.69873,0.23245,0.91712,0.00406,0.00406,0.00406
122,3368.08,0.27766,0.50834,0.22223,0.90758,0.98037,0.94763,0.96154,0.92943,0.97904,0.94638,0.96018,0.88855,0.27808,0.69887,0.23224,0.91605,0.0040105,0.0040105,0.0040105
123,3395.52,0.27507,0.50662,0.22318,0.91023,0.98055,0.94763,0.96171,0.93007,0.97926,0.94638,0.96083,0.88953,0.2784,0.69765,0.23272,0.91594,0.003961,0.003961,0.003961
124,3423.41,0.27698,0.50967,0.22166,0.9085,0.98311,0.94763,0.96159,0.92944,0.98181,0.94638,0.96048,0.88901,0.27805,0.69721,0.2321,0.91521,0.0039115,0.0039115,0.0039115
125,3451.31,inf,0.50241,0.21898,0.90765,0.98317,0.94686,0.96143,0.92939,0.98187,0.94561,0.96037,0.8905,0.27869,0.6975,0.23062,0.91619,0.003862,0.003862,0.003862
